PERU,10,16.39,52.46
URUGUAY,12,19.67,72.13
INDIA,1,1.64,73.77
JAPON,3,4.92,78.69
ESPA�A,10,16.39,95.08
ITALIA,3,4.92,100
Total,61,100,100
,,,
NSA :,403,,
,,,
AREA # 020011612,200,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.52,1.52
BRASIL,3,4.55,6.06
CHILE,2,3.03,9.09
ECUADOR,1,1.52,10.61
ESTADOS UNIDOS,2,3.03,13.64
MEXICO,1,1.52,15.15
PARAGUAY,6,9.09,24.24
PERU,19,28.79,53.03
URUGUAY,8,12.12,65.15
TAIWAN,2,3.03,68.18
ARMENIA,4,6.06,74.24
BELGICA,1,1.52,75.76
ESPA�A,5,7.58,83.33
FRANCIA,1,1.52,84.85
HUNGRIA,2,3.03,87.88
IRLANDA,1,1.52,89.39
ITALIA,2,3.03,92.42
ALEMANIA,1,1.52,93.94
UCRANIA,4,6.06,100
Total,66,100,100
,,,
NSA :,298,,
,,,
AREA # 020011701,201,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,5,3.13,3.13
BRASIL,2,1.25,4.38
COLOMBIA,23,14.38,18.75
CUBA,3,1.88,20.63
CHILE,6,3.75,24.38
REPUBLICA DOMINICANA,4,2.5,26.88
MEXICO,4,2.5,29.38
PARAGUAY,24,15,44.38
PERU,31,19.38,63.75
URUGUAY,24,15,78.75
DOMINICA,1,0.63,79.38
ESPA�A,24,15,94.38
FINLANDIA,1,0.63,95
ITALIA,3,1.88,96.88
UCRANIA,4,2.5,99.38
REPUBLICA CHECA,1,0.63,100
Total,160,100,100
,,,
NSA :,728,,
,,,
AREA # 020011702,202,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,103,48.58,48.58
BRASIL,12,5.66,54.25
COLOMBIA,7,3.3,57.55
CHILE,8,3.77,61.32
ECUADOR,1,0.47,61.79
ESTADOS UNIDOS,1,0.47,62.26
MEXICO,2,0.94,63.21
PARAGUAY,28,13.21,76.42
PERU,17,8.02,84.43
URUGUAY,8,3.77,88.21
VENEZUELA,1,0.47,88.68
CHINA,2,0.94,89.62
BELGICA,2,0.94,90.57
ESPA�A,8,3.77,94.34
FRANCIA,1,0.47,94.81
ITALIA,1,0.47,95.28
REINO UNIDO,1,0.47,95.75
ALEMANIA,5,2.36,98.11
UCRANIA,2,0.94,99.06
CROACIA,1,0.47,99.53
NUEVA ZELANDA,1,0.47,100
Total,212,100,100
,,,
NSA :,445,,
,,,
AREA # 020011703,203,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
GUINEA,1,0.72,0.72
LIBERIA,2,1.45,2.17
NIGERIA,1,0.72,2.9
BOLIVIA,6,4.35,7.25
BRASIL,6,4.35,11.59
COLOMBIA,4,2.9,14.49
COSTA RICA,1,0.72,15.22
CUBA,1,0.72,15.94
CHILE,5,3.62,19.57
REPUBLICA DOMINICANA,13,9.42,28.99
PARAGUAY,29,21.01,50
PERU,46,33.33,83.33
URUGUAY,6,4.35,87.68
VENEZUELA,1,0.72,88.41
CHINA,5,3.62,92.03
ESPA�A,8,5.8,97.83
FRANCIA,1,0.72,98.55
ITALIA,2,1.45,100
Total,138,100,100
,,,
NSA :,582,,
,,,
AREA # 020011704,204,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,3,2.38,2.38
BRASIL,1,0.79,3.17
COLOMBIA,2,1.59,4.76
CUBA,2,1.59,6.35
CHILE,3,2.38,8.73
PARAGUAY,17,13.49,22.22
PERU,58,46.03,68.25
URUGUAY,14,11.11,79.37
VENEZUELA,2,1.59,80.95
AUSTRIA,1,0.79,81.75
ESPA�A,13,10.32,92.06
FRANCIA,1,0.79,92.86
ITALIA,7,5.56,98.41
RUMANIA,1,0.79,99.21
UCRANIA,1,0.79,100
Total,126,100,100
,,,
NSA :,460,,
,,,
AREA # 020011705,205,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,4,5.33,5.33
BRASIL,1,1.33,6.67
CANADA,2,2.67,9.33
COLOMBIA,2,2.67,12
CHILE,2,2.67,14.67
ESTADOS UNIDOS,2,2.67,17.33
MEXICO,2,2.67,20
PARAGUAY,5,6.67,26.67
PERU,12,16,42.67
URUGUAY,7,9.33,52
VENEZUELA,4,5.33,57.33
CHINA,4,5.33,62.67
ESPA�A,21,28,90.67
FRANCIA,1,1.33,92
ITALIA,3,4,96
REINO UNIDO,1,1.33,97.33
RUSIA,1,1.33,98.67
UCRANIA,1,1.33,100
Total,75,100,100
,,,
NSA :,502,,
,,,
AREA # 020011706,206,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,6,4.76,4.76
BRASIL,2,1.59,6.35
COLOMBIA,4,3.17,9.52
CHILE,6,4.76,14.29
REPUBLICA DOMINICANA,1,0.79,15.08
ESTADOS UNIDOS,1,0.79,15.87
MEXICO,2,1.59,17.46
PARAGUAY,34,26.98,44.44
PERU,19,15.08,59.52
URUGUAY,22,17.46,76.98
COREA REPUBLICANA,1,0.79,77.78
CHINA,2,1.59,79.37
LIBANO,1,0.79,80.16
ESPA�A,10,7.94,88.1
FRANCIA,1,0.79,88.89
ITALIA,5,3.97,92.86
PORTUGAL,1,0.79,93.65
RUSIA,2,1.59,95.24
UCRANIA,4,3.17,98.41
AUSTRALIA,2,1.59,100
Total,126,100,100
,,,
NSA :,633,,
,,,
AREA # 020011707,207,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
CAMERUN,1,1.11,1.11
BOLIVIA,10,11.11,12.22
BRASIL,3,3.33,15.56
COLOMBIA,5,5.56,21.11
CUBA,1,1.11,22.22
CHILE,2,2.22,24.44
REPUBLICA DOMINICANA,3,3.33,27.78
HAITI,2,2.22,30
PARAGUAY,14,15.56,45.56
PERU,11,12.22,57.78
URUGUAY,17,18.89,76.67
VENEZUELA,3,3.33,80
ESPA�A,17,18.89,98.89
TURQUIA,1,1.11,100
Total,90,100,100
,,,
NSA :,525,,
,,,
AREA # 020011708,208,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,8,8.6,8.6
COLOMBIA,3,3.23,11.83
CHILE,6,6.45,18.28
ESTADOS UNIDOS,1,1.08,19.35
MEXICO,1,1.08,20.43
PARAGUAY,18,19.35,39.78
PERU,24,25.81,65.59
URUGUAY,8,8.6,74.19
JAPON,2,2.15,76.34
ESPA�A,16,17.2,93.55
HUNGRIA,1,1.08,94.62
ITALIA,1,1.08,95.7
POLONIA,1,1.08,96.77
ALEMANIA,1,1.08,97.85
CROACIA,2,2.15,100
Total,93,100,100
,,,
NSA :,504,,
,,,
AREA # 020011709,209,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,4,6.56,6.56
CANADA,1,1.64,8.2
COLOMBIA,1,1.64,9.84
CUBA,1,1.64,11.48
CHILE,8,13.11,24.59
ESTADOS UNIDOS,2,3.28,27.87
MEXICO,1,1.64,29.51
PARAGUAY,17,27.87,57.38
PERU,3,4.92,62.3
URUGUAY,9,14.75,77.05
VENEZUELA,2,3.28,80.33
CHINA,2,3.28,83.61
ESPA�A,5,8.2,91.8
FRANCIA,1,1.64,93.44
ITALIA,2,3.28,96.72
REPUBLICA CHECA,1,1.64,98.36
AUSTRALIA,1,1.64,100
Total,61,100,100
,,,
NSA :,378,,
,,,
AREA # 020011710,210,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,1.43,1.43
BOLIVIA,7,10,11.43
BRASIL,2,2.86,14.29
COLOMBIA,1,1.43,15.71
CHILE,3,4.29,20
ECUADOR,2,2.86,22.86
ESTADOS UNIDOS,1,1.43,24.29
PARAGUAY,12,17.14,41.43
PERU,4,5.71,47.14
URUGUAY,8,11.43,58.57
VENEZUELA,2,2.86,61.43
CHINA,2,2.86,64.29
JAPON,1,1.43,65.71
ESPA�A,13,18.57,84.29
FRANCIA,2,2.86,87.14
ITALIA,2,2.86,90
POLONIA,1,1.43,91.43
SUIZA,1,1.43,92.86
ALEMANIA,3,4.29,97.14
RUSIA,1,1.43,98.57
UCRANIA,1,1.43,100
Total,70,100,100
,,,
NSA :,504,,
,,,
AREA # 020011711,211,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,3,5.45,5.45
BRASIL,1,1.82,7.27
COLOMBIA,4,7.27,14.55
CUBA,2,3.64,18.18
ECUADOR,1,1.82,20
ESTADOS UNIDOS,2,3.64,23.64
MEXICO,3,5.45,29.09
PARAGUAY,14,25.45,54.55
PERU,8,14.55,69.09
URUGUAY,2,3.64,72.73
VENEZUELA,1,1.82,74.55
ESPA�A,7,12.73,87.27
ITALIA,2,3.64,90.91
REINO UNIDO,1,1.82,92.73
ALEMANIA,1,1.82,94.55
RUSIA,2,3.64,98.18
CROACIA,1,1.82,100
Total,55,100,100
,,,
NSA :,419,,
,,,
AREA # 020011801,212,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
ARGELIA,1,0.78,0.78
BOLIVIA,9,7.03,7.81
BRASIL,4,3.13,10.94
COLOMBIA,4,3.13,14.06
CHILE,9,7.03,21.09
REPUBLICA DOMINICANA,3,2.34,23.44
ECUADOR,2,1.56,25
PARAGUAY,41,32.03,57.03
PERU,23,17.97,75
URUGUAY,14,10.94,85.94
ESPA�A,13,10.16,96.09
FRANCIA,1,0.78,96.88
ITALIA,2,1.56,98.44
SUECIA,1,0.78,99.22
ESTONIA,1,0.78,100
Total,128,100,100
,,,
NSA :,714,,
,,,
AREA # 020011802,213,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
LIBERIA,1,1.33,1.33
BOLIVIA,5,6.67,8
BRASIL,1,1.33,9.33
COLOMBIA,6,8,17.33
COSTA RICA,2,2.67,20
CHILE,4,5.33,25.33
REPUBLICA DOMINICANA,1,1.33,26.67
MEXICO,4,5.33,32
PANAMA,1,1.33,33.33
PARAGUAY,12,16,49.33
PERU,9,12,61.33
URUGUAY,8,10.67,72
COREA DEMOCRATICA,2,2.67,74.67
ESPA�A,14,18.67,93.33
FRANCIA,2,2.67,96
PAISES BAJOS,1,1.33,97.33
POLONIA,2,2.67,100
Total,75,100,100
,,,
NSA :,660,,
,,,
AREA # 020011803,214,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,1.87,1.87
BRASIL,3,2.8,4.67
COLOMBIA,4,3.74,8.41
CUBA,1,0.93,9.35
CHILE,2,1.87,11.21
REPUBLICA DOMINICANA,17,15.89,27.1
ECUADOR,1,0.93,28.04
ESTADOS UNIDOS,3,2.8,30.84
HAITI,1,0.93,31.78
MEXICO,1,0.93,32.71
PARAGUAY,13,12.15,44.86
PERU,26,24.3,69.16
URUGUAY,16,14.95,84.11
JAPON,1,0.93,85.05
ESPA�A,3,2.8,87.85
ITALIA,3,2.8,90.65
ALEMANIA,4,3.74,94.39
UCRANIA,6,5.61,100
Total,107,100,100
,,,
NSA :,535,,
,,,
AREA # 020011804,215,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
SUDAFRICA,1,0.79,0.79
BOLIVIA,11,8.73,9.52
BRASIL,2,1.59,11.11
CANADA,1,0.79,11.9
COLOMBIA,4,3.17,15.08
CUBA,5,3.97,19.05
CHILE,4,3.17,22.22
REPUBLICA DOMINICANA,1,0.79,23.02
HAITI,1,0.79,23.81
MEXICO,4,3.17,26.98
PARAGUAY,12,9.52,36.51
PERU,48,38.1,74.6
URUGUAY,6,4.76,79.37
CHINA,1,0.79,80.16
TAIWAN,5,3.97,84.13
ESPA�A,15,11.9,96.03
POLONIA,1,0.79,96.83
SUECIA,1,0.79,97.62
RUSIA,3,2.38,100
Total,126,100,100
,,,
NSA :,604,,
,,,
AREA # 020011805,216,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,4,3.92,3.92
BRASIL,10,9.8,13.73
COLOMBIA,2,1.96,15.69
CUBA,4,3.92,19.61
CHILE,4,3.92,23.53
ESTADOS UNIDOS,3,2.94,26.47
PARAGUAY,17,16.67,43.14
PERU,28,27.45,70.59
URUGUAY,10,9.8,80.39
VENEZUELA,5,4.9,85.29
ESPA�A,10,9.8,95.1
ITALIA,3,2.94,98.04
SUIZA,1,0.98,99.02
AUSTRALIA,1,0.98,100
Total,102,100,100
,,,
NSA :,596,,
,,,
AREA # 020011806,217,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,22,7.12,7.12
BRASIL,3,0.97,8.09
COLOMBIA,3,0.97,9.06
COSTA RICA,1,0.32,9.39
CHILE,4,1.29,10.68
REPUBLICA DOMINICANA,19,6.15,16.83
ESTADOS UNIDOS,1,0.32,17.15
PARAGUAY,24,7.77,24.92
PERU,179,57.93,82.85
URUGUAY,10,3.24,86.08
CHINA,1,0.32,86.41
TAIWAN,2,0.65,87.06
JAPON,1,0.32,87.38
LIBANO,1,0.32,87.7
SIRIA,1,0.32,88.03
ARMENIA,8,2.59,90.61
AUSTRIA,1,0.32,90.94
ESPA�A,16,5.18,96.12
ITALIA,6,1.94,98.06
ALEMANIA,2,0.65,98.71
RUSIA,1,0.32,99.03
UCRANIA,3,0.97,100
Total,309,100,100
,,,
NSA :,871,,
,,,
AREA # 020011807,218,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
COSTA DE MARFIL,2,1.23,1.23
EGIPTO,1,0.62,1.85
SIERRA LEONA,1,0.62,2.47
BOLIVIA,4,2.47,4.94
BRASIL,3,1.85,6.79
COLOMBIA,7,4.32,11.11
CHILE,3,1.85,12.96
REPUBLICA DOMINICANA,4,2.47,15.43
PARAGUAY,27,16.67,32.1
PERU,70,43.21,75.31
URUGUAY,18,11.11,86.42
ALBANIA,4,2.47,88.89
ESPA�A,12,7.41,96.3
ITALIA,3,1.85,98.15
SUECIA,1,0.62,98.77
RUSIA,1,0.62,99.38
UCRANIA,1,0.62,100
Total,162,100,100
,,,
NSA :,572,,
,,,
AREA # 020011808,219,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,5,4.81,4.81
COLOMBIA,1,0.96,5.77
CHILE,5,4.81,10.58
REPUBLICA DOMINICANA,1,0.96,11.54
ECUADOR,2,1.92,13.46
MEXICO,1,0.96,14.42
PARAGUAY,32,30.77,45.19
PERU,32,30.77,75.96
URUGUAY,8,7.69,83.65
VENEZUELA,1,0.96,84.62
COREA REPUBLICANA,2,1.92,86.54
ESPA�A,8,7.69,94.23
FRANCIA,1,0.96,95.19
ITALIA,4,3.85,99.04
ALEMANIA,1,0.96,100
Total,104,100,100
,,,
NSA :,570,,
,,,
AREA # 020011809,220,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,9,10.23,10.23
BRASIL,1,1.14,11.36
COLOMBIA,4,4.55,15.91
CUBA,1,1.14,17.05
CHILE,2,2.27,19.32
ECUADOR,1,1.14,20.45
HAITI,1,1.14,21.59
PARAGUAY,13,14.77,36.36
PERU,21,23.86,60.23
URUGUAY,7,7.95,68.18
VENEZUELA,5,5.68,73.86
JAPON,1,1.14,75
SIRIA,1,1.14,76.14
ARMENIA,6,6.82,82.95
ESPA�A,7,7.95,90.91
ITALIA,2,2.27,93.18
TURQUIA,1,1.14,94.32
BIELORUS,2,2.27,96.59
UCRANIA,3,3.41,100
Total,88,100,100
,,,
NSA :,562,,
,,,
AREA # 020011901,221,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
MARRUECOS,1,0.52,0.52
BOLIVIA,28,14.51,15.03
BRASIL,1,0.52,15.54
CANADA,1,0.52,16.06
COLOMBIA,29,15.03,31.09
CUBA,1,0.52,31.61
CHILE,8,4.15,35.75
REPUBLICA DOMINICANA,1,0.52,36.27
ECUADOR,1,0.52,36.79
PARAGUAY,27,13.99,50.78
PERU,70,36.27,87.05
URUGUAY,9,4.66,91.71
TAIWAN,2,1.04,92.75
ESPA�A,9,4.66,97.41
HUNGRIA,1,0.52,97.93
ITALIA,4,2.07,100
Total,193,100,100
,,,
NSA :,699,,
,,,
AREA # 020011902,222,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,15,10.49,10.49
BRASIL,7,4.9,15.38
CANADA,2,1.4,16.78
COLOMBIA,14,9.79,26.57
CHILE,3,2.1,28.67
REPUBLICA DOMINICANA,1,0.7,29.37
ESTADOS UNIDOS,4,2.8,32.17
PARAGUAY,21,14.69,46.85
PERU,26,18.18,65.03
URUGUAY,15,10.49,75.52
VENEZUELA,2,1.4,76.92
AUSTRIA,1,0.7,77.62
ESPA�A,21,14.69,92.31
ITALIA,7,4.9,97.2
PORTUGAL,1,0.7,97.9
REINO UNIDO,1,0.7,98.6
SUIZA,1,0.7,99.3
ALEMANIA,1,0.7,100
Total,143,100,100
,,,
NSA :,923,,
,,,
AREA # 020011903,223,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,3,4.55,4.55
BRASIL,1,1.52,6.06
COLOMBIA,2,3.03,9.09
CUBA,1,1.52,10.61
CHILE,6,9.09,19.7
ESTADOS UNIDOS,1,1.52,21.21
PANAMA,1,1.52,22.73
PARAGUAY,17,25.76,48.48
PERU,4,6.06,54.55
URUGUAY,7,10.61,65.15
JAPON,2,3.03,68.18
GEORGIA,1,1.52,69.7
ESPA�A,5,7.58,77.27
FINLANDIA,1,1.52,78.79
FRANCIA,3,4.55,83.33
HUNGRIA,1,1.52,84.85
ITALIA,5,7.58,92.42
PAISES BAJOS,1,1.52,93.94
REINO UNIDO,2,3.03,96.97
ALEMANIA,1,1.52,98.48
RUSIA,1,1.52,100
Total,66,100,100
,,,
NSA :,308,,
,,,
AREA # 020011904,224,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,6,5.22,5.22
BRASIL,3,2.61,7.83
COLOMBIA,7,6.09,13.91
CHILE,4,3.48,17.39
REPUBLICA DOMINICANA,1,0.87,18.26
ECUADOR,2,1.74,20
ESTADOS UNIDOS,4,3.48,23.48
NICARAGUA,1,0.87,24.35
PARAGUAY,24,20.87,45.22
PERU,31,26.96,72.17
URUGUAY,13,11.3,83.48
VENEZUELA,2,1.74,85.22
COREA DEMOCRATICA,2,1.74,86.96
TAIWAN,4,3.48,90.43
ESPA�A,7,6.09,96.52
FRANCIA,1,0.87,97.39
PORTUGAL,1,0.87,98.26
RUMANIA,1,0.87,99.13
ALEMANIA,1,0.87,100
Total,115,100,100
,,,
NSA :,605,,
,,,
AREA # 020011905,225,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,10,9.52,9.52
BRASIL,2,1.9,11.43
COLOMBIA,1,0.95,12.38
CHILE,3,2.86,15.24
REPUBLICA DOMINICANA,1,0.95,16.19
ECUADOR,7,6.67,22.86
EL SALVADOR,6,5.71,28.57
ESTADOS UNIDOS,1,0.95,29.52
MEXICO,4,3.81,33.33
PARAGUAY,11,10.48,43.81
PERU,24,22.86,66.67
URUGUAY,12,11.43,78.1
VENEZUELA,1,0.95,79.05
ESPA�A,13,12.38,91.43
FRANCIA,1,0.95,92.38
ITALIA,3,2.86,95.24
PORTUGAL,1,0.95,96.19
SUECIA,1,0.95,97.14
ALEMANIA,2,1.9,99.05
CROACIA,1,0.95,100
Total,105,100,100
,,,
NSA :,538,,
,,,
AREA # 020011906,226,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,5,5.88,5.88
BRASIL,2,2.35,8.24
COLOMBIA,4,4.71,12.94
CHILE,7,8.24,21.18
REPUBLICA DOMINICANA,5,5.88,27.06
ECUADOR,1,1.18,28.24
ESTADOS UNIDOS,1,1.18,29.41
HAITI,10,11.76,41.18
PARAGUAY,15,17.65,58.82
PERU,23,27.06,85.88
URUGUAY,5,5.88,91.76
CHINA,3,3.53,95.29
ESPA�A,3,3.53,98.82
UCRANIA,1,1.18,100
Total,85,100,100
,,,
NSA :,346,,
,,,
AREA # 020011907,227,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,7,3.47,3.47
BRASIL,14,6.93,10.4
COLOMBIA,6,2.97,13.37
CHILE,6,2.97,16.34
REPUBLICA DOMINICANA,28,13.86,30.2
ECUADOR,5,2.48,32.67
MEXICO,1,0.5,33.17
PARAGUAY,24,11.88,45.05
PERU,62,30.69,75.74
URUGUAY,17,8.42,84.16
VENEZUELA,4,1.98,86.14
CHINA,1,0.5,86.63
JAPON,1,0.5,87.13
ESPA�A,11,5.45,92.57
FRANCIA,4,1.98,94.55
ITALIA,6,2.97,97.52
PORTUGAL,2,0.99,98.51
ALEMANIA,1,0.5,99.01
RUSIA,1,0.5,99.5
UCRANIA,1,0.5,100
Total,202,100,100
,,,
NSA :,544,,
,,,
AREA # 020011908,228,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
GHANA,1,0.76,0.76
BOLIVIA,11,8.4,9.16
BRASIL,16,12.21,21.37
COLOMBIA,7,5.34,26.72
CHILE,9,6.87,33.59
REPUBLICA DOMINICANA,10,7.63,41.22
ECUADOR,3,2.29,43.51
PARAGUAY,18,13.74,57.25
PERU,34,25.95,83.21
URUGUAY,10,7.63,90.84
VENEZUELA,1,0.76,91.6
ISRAEL,1,0.76,92.37
ESPA�A,5,3.82,96.18
IRLANDA,1,0.76,96.95
ITALIA,3,2.29,99.24
SUIZA,1,0.76,100
Total,131,100,100
,,,
NSA :,319,,
,,,
AREA # 020011909,229,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,4,7.55,7.55
BRASIL,1,1.89,9.43
COLOMBIA,1,1.89,11.32
CUBA,1,1.89,13.21
CHILE,1,1.89,15.09
ECUADOR,2,3.77,18.87
ESTADOS UNIDOS,2,3.77,22.64
MEXICO,1,1.89,24.53
PARAGUAY,7,13.21,37.74
PERU,8,15.09,52.83
URUGUAY,5,9.43,62.26
CHINA,2,3.77,66.04
ESPA�A,11,20.75,86.79
FRANCIA,1,1.89,88.68
ITALIA,2,3.77,92.45
RUSIA,3,5.66,98.11
AUSTRALIA,1,1.89,100
Total,53,100,100
,,,
NSA :,454,,
,,,
AREA # 020012001,230,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
SENEGAL,1,0.71,0.71
BOLIVIA,6,4.26,4.96
BRASIL,2,1.42,6.38
COLOMBIA,15,10.64,17.02
CHILE,7,4.96,21.99
REPUBLICA DOMINICANA,24,17.02,39.01
MEXICO,2,1.42,40.43
PARAGUAY,32,22.7,63.12
PERU,21,14.89,78.01
URUGUAY,4,2.84,80.85
ESPA�A,12,8.51,89.36
FRANCIA,3,2.13,91.49
HUNGRIA,1,0.71,92.2
ITALIA,7,4.96,97.16
POLONIA,1,0.71,97.87
RUMANIA,1,0.71,98.58
ALEMANIA,1,0.71,99.29
UCRANIA,1,0.71,100
Total,141,100,100
,,,
NSA :,486,,
,,,
AREA # 020012002,231,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,4,3.36,3.36
BRASIL,4,3.36,6.72
COLOMBIA,1,0.84,7.56
CHILE,3,2.52,10.08
ESTADOS UNIDOS,1,0.84,10.92
PARAGUAY,28,23.53,34.45
PERU,30,25.21,59.66
URUGUAY,7,5.88,65.55
CHINA,12,10.08,75.63
TAIWAN,5,4.2,79.83
JAPON,1,0.84,80.67
ESPA�A,14,11.76,92.44
ITALIA,7,5.88,98.32
REINO UNIDO,1,0.84,99.16
UCRANIA,1,0.84,100
Total,119,100,100
,,,
NSA :,619,,
,,,
AREA # 020012003,232,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.61,1.61
COLOMBIA,2,3.23,4.84
CHILE,2,3.23,8.06
REPUBLICA DOMINICANA,3,4.84,12.9
ECUADOR,1,1.61,14.52
PARAGUAY,10,16.13,30.65
PERU,12,19.35,50
URUGUAY,9,14.52,64.52
ESPA�A,12,19.35,83.87
FRANCIA,2,3.23,87.1
ITALIA,5,8.06,95.16
ALEMANIA,1,1.61,96.77
RUSIA,1,1.61,98.39
MONTENEGRO,1,1.61,100
Total,62,100,100
,,,
NSA :,505,,
,,,
AREA # 020012004,233,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
ANGOLA,4,3.81,3.81
BOLIVIA,31,29.52,33.33
BRASIL,1,0.95,34.29
COLOMBIA,3,2.86,37.14
CUBA,1,0.95,38.1
CHILE,2,1.9,40
MEXICO,2,1.9,41.9
PARAGUAY,18,17.14,59.05
PERU,15,14.29,73.33
URUGUAY,14,13.33,86.67
VENEZUELA,1,0.95,87.62
CHINA,2,1.9,89.52
ESPA�A,5,4.76,94.29
ITALIA,5,4.76,99.05
POLONIA,1,0.95,100
Total,105,100,100
,,,
NSA :,664,,
,,,
AREA # 020012005,234,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,6,6.12,6.12
BRASIL,5,5.1,11.22
COLOMBIA,3,3.06,14.29
CUBA,1,1.02,15.31
CHILE,8,8.16,23.47
PARAGUAY,11,11.22,34.69
PERU,25,25.51,60.2
URUGUAY,16,16.33,76.53
BELGICA,1,1.02,77.55
ESPA�A,15,15.31,92.86
ITALIA,6,6.12,98.98
UCRANIA,1,1.02,100
Total,98,100,100
,,,
NSA :,602,,
,,,
AREA # 020012006,235,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,7,8.24,8.24
BRASIL,3,3.53,11.76
COLOMBIA,4,4.71,16.47
CHILE,5,5.88,22.35
MEXICO,1,1.18,23.53
PARAGUAY,24,28.24,51.76
PERU,6,7.06,58.82
URUGUAY,13,15.29,74.12
JAPON,1,1.18,75.29
ESPA�A,13,15.29,90.59
ITALIA,3,3.53,94.12
RUSIA,3,3.53,97.65
REPUBLICA CHECA,1,1.18,98.82
MONTENEGRO,1,1.18,100
Total,85,100,100
,,,
NSA :,700,,
,,,
AREA # 020012007,236,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,5,10.87,10.87
COLOMBIA,2,4.35,15.22
REPUBLICA DOMINICANA,2,4.35,19.57
PARAGUAY,9,19.57,39.13
PERU,7,15.22,54.35
URUGUAY,6,13.04,67.39
JAPON,4,8.7,76.09
ESPA�A,8,17.39,93.48
FRANCIA,1,2.17,95.65
ITALIA,1,2.17,97.83
REINO UNIDO,1,2.17,100
Total,46,100,100
,,,
NSA :,435,,
,,,
AREA # 020012008,237,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
CAMERUN,2,1.92,1.92
EGIPTO,1,0.96,2.88
BOLIVIA,12,11.54,14.42
BRASIL,6,5.77,20.19
COLOMBIA,2,1.92,22.12
CHILE,3,2.88,25
REPUBLICA DOMINICANA,3,2.88,27.88
ECUADOR,1,0.96,28.85
ESTADOS UNIDOS,1,0.96,29.81
PARAGUAY,8,7.69,37.5
PERU,36,34.62,72.12
URUGUAY,8,7.69,79.81
TAIWAN,4,3.85,83.65
ESPA�A,11,10.58,94.23
ITALIA,3,2.88,97.12
RUSIA,1,0.96,98.08
UCRANIA,2,1.92,100
Total,104,100,100
,,,
NSA :,459,,
,,,
AREA # 020012009,238,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,7,9.09,9.09
BRASIL,3,3.9,12.99
COLOMBIA,3,3.9,16.88
CHILE,3,3.9,20.78
MEXICO,1,1.3,22.08
PARAGUAY,17,22.08,44.16
PERU,20,25.97,70.13
URUGUAY,7,9.09,79.22
VENEZUELA,1,1.3,80.52
TAIWAN,4,5.19,85.71
ESPA�A,4,5.19,90.91
FRANCIA,1,1.3,92.21
ITALIA,4,5.19,97.4
RUSIA,1,1.3,98.7
UCRANIA,1,1.3,100
Total,77,100,100
,,,
NSA :,495,,
,,,
AREA # 020012010,239,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,15,14.15,14.15
COLOMBIA,2,1.89,16.04
CHILE,6,5.66,21.7
REPUBLICA DOMINICANA,3,2.83,24.53
